	days till	VIP	weekend	avg unsold price	avg sold price	Title	Price	startTime	endTime	link	subtitle	sold	# of ticket	Shuttle Passes	CAR CAMPING PASS	profit	ticketPrice	VIP Parking	PriceRange	profitpercent	profitloss	trend	junk
69	0	0	2	513.61875	389.342727273	ONE Coachella weekend 2 wristband with shuttle pass	400.0	2018-04-17T04:22:49.000Z	2018-04-20T04:22:49.000Z	http://www.ebay.com/itm/ONE-Coachella-weekend-2-wristband-shuttle-pass-/282928182796	nan	0	1	1	0	-104.0	325.0	0	13	-0.242424242424	-1	72	ONE Coachella  wristband with shuttle pass
70	0	0	2	513.61875	389.342727273	1x Coachella 2018 Weekend 2 GA Wristband!	400.0	2018-04-17T05:04:24.000Z	2018-04-20T05:04:24.000Z	http://www.ebay.com/itm/1x-Coachella-2018-Weekend-2-GA-Wristband-/302707557349	PICKUP IS IN CALIFORNIA OR AT FEST	1	1	0	0	-29.0	400.0	0	16	-0.0675990675991	-1	72	1x Coachella   GA Wristband!
71	0	0	2	513.61875	389.342727273	Coachella fest weekend 2	575.0	2018-04-17T21:23:25.000Z	2018-04-20T21:23:25.000Z	http://www.ebay.com/itm/Coachella-fest-weekend-2-/263614706267	nan	0	1	0	0	146.0	575.0	0	23	0.340326340326	1	72	Coachella fest 
72	0	0	2	513.61875	389.342727273	2 Coachella Weekend 2 Passes	1000.0	2018-04-18T06:35:31.000Z	2018-04-20T18:35:32.000Z	http://www.ebay.com/itm/2-Coachella-Weekend-2-Passes-/222928585271	nan	0	2	0	0	71.0	500.0	0	20	0.165501165501	1	72	2 Coachella  Passes
73	0	0	2	513.61875	389.342727273	coachella 2018 weekend 2	710.0	2018-04-18T22:40:51.000Z	2018-04-20T00:01:02.000Z	http://www.ebay.com/itm/coachella-2018-weekend-2-/123086744392	nan	1	1	0	0	281.0	710.0	0	28	0.655011655012	1	72	coachella  
74	0	0	2	513.61875	389.342727273	coachella weekend 2 1 ticket , 1 car camp, and 1 shuttle pass	450.0	2018-04-19T13:31:04.000Z	2018-04-20T05:44:16.000Z	http://www.ebay.com/itm/coachella-weekend-2-1-ticket-1-car-camp-and-1-shuttle-pass-/253571446468	nan	1	1	1	1	-167.0	262.0	0	10	-0.389277389277	-1	72	coachella  1 ticket , 1 car camp, and 1 shuttle pass
75	0	0	2	513.61875	389.342727273	Coachella Weekend 2 Wristbands Available Now	475.0	2018-04-19T17:13:10.000Z	2018-04-20T20:26:20.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-Wristbands-Available-Now-/263619016617	nan	1	1	0	0	46.0	475.0	0	19	0.107226107226	1	72	Coachella  Wristbands Available Now
76	0	0	2	513.61875	389.342727273	ONE COACHELLA 2018 WEEKEND 2 - GA WRISTBAND and Shuttle pass	450.0	2018-04-19T17:34:31.000Z	2018-04-20T01:32:06.000Z	http://www.ebay.com/itm/ONE-COACHELLA-2018-WEEKEND-2-GA-WRISTBAND-and-Shuttle-pass-/202292612480	nan	1	1	1	0	-54.0	375.0	0	15	-0.125874125874	-1	72	ONE COACHELLA   - GA WRISTBAND and Shuttle pass
77	0	0	2	513.61875	389.342727273	Coachella 2018 weekend 2 - General Admission	317.77	2018-04-20T06:07:51.000Z	2018-04-20T21:21:44.000Z	http://www.ebay.com/itm/Coachella-2018-weekend-2-General-Admission-/112950959517	nan	1	1	0	0	-111.23	317.77	0	12	-0.259277389277	-1	72	Coachella   - General Admission
78	0	1	2	1100.0	0.0	Coachella 2018 Weekend 2 - (1) VIP Coachella ticket	1100.0	2018-04-13T03:04:47.000Z	2018-04-20T03:04:47.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-1-VIP-Coachella-ticket-/173268268557	nan	0	1	0	0	101.0	1100.0	0	44	0.101101101101	1	72	Coachella   - (1) VIP Coachella ticket
79	1	0	2	740.863181818	424.124166667	Coachella Weekend 2 GA travel package for 2 COMFORT SUITES PALM DESERT	2450.0	2018-03-20T13:51:26.000Z	2018-04-19T01:51:26.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-GA-travel-package-2-COMFORT-SUITES-PALM-DESERT-/253505216789	nan	0	2	0	0	796.0	1225.0	0	49	1.85547785548	1	50	Coachella  GA travel package for 2 COMFORT SUITES PALM DESERT
80	1	0	2	740.863181818	424.124166667	COACHELLA 2018 - Weekend 2 pass, with shuttle - April 20-22, 2018 - 3-Day Ticket	504.0	2018-03-20T15:39:22.000Z	2018-04-19T04:12:31.000Z	http://www.ebay.com/itm/COACHELLA-2018-Weekend-2-pass-shuttle-April-20-22-2018-3-Day-Ticket-/292491662738	nan	1	1	1	0	0.0	429.0	0	17	0.0	0	50	COACHELLA  -  pass, with shuttle - April -,  -  Ticket
81	1	0	2	740.863181818	424.124166667	Coachella Weekend 2 ticket	450.0	2018-04-08T20:49:14.000Z	2018-04-19T15:44:38.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-ticket-/332614751804	nan	1	1	0	0	21.0	450.0	0	18	0.048951048951	1	50	Coachella  ticket
82	1	0	2	740.863181818	424.124166667	2 COACHELLA 2018 WEEKEND 2 GA TICKETs WRISTBAND W/ SHUTTLE PASSes 4/20-4/22	1300.0	2018-04-09T15:47:13.000Z	2018-04-19T15:47:13.000Z	http://www.ebay.com/itm/2-COACHELLA-2018-WEEKEND-2-GA-TICKETs-WRISTBAND-W-SHUTTLE-PASSes-4-20-4-22-/142751423374	nan	0	2	1	0	146.0	575.0	0	23	0.340326340326	1	50	2 COACHELLA   GA TICKETs WRISTBAND W/ SHUTTLE PASSes -
83	1	0	2	740.863181818	424.124166667	Coachella weekend 2 w/ shuttle	2000.0	2018-04-09T21:08:01.000Z	2018-04-19T21:08:01.000Z	http://www.ebay.com/itm/Coachella-weekend-2-w-shuttle-/273150696494	nan	0	1	1	0	1496.0	1925.0	0	77	3.48717948718	1	50	Coachella  w/ shuttle
84	1	0	2	740.863181818	424.124166667	Coachella Weekend 2 Festivak ticket 2018 	500.0	2018-04-09T21:53:37.000Z	2018-04-19T09:53:37.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-Festivak-ticket-2018-/282917757034	nan	0	1	0	0	71.0	500.0	0	20	0.165501165501	1	50	Coachella  Festivak ticket  
85	1	0	2	740.863181818	424.124166667	Coachella Weekend 2 GA Wristbands + Shuttle Passes	506.0	2018-04-10T03:26:33.000Z	2018-04-19T00:45:35.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-GA-Wristbands-Shuttle-Passes-/282918752006	nan	1	1	1	0	2.0	431.0	0	17	0.004662004662	1	50	Coachella  GA Wristbands + Shuttle Passes
86	1	0	2	740.863181818	424.124166667	COACHELLA WEEKEND 2 TICKETS! (2) 2018 APRIL 20-22, 2018	1010.0	2018-04-10T06:44:17.000Z	2018-04-19T04:07:08.000Z	http://www.ebay.com/itm/COACHELLA-WEEKEND-2-TICKETS-2-2018-APRIL-20-22-2018-/282918877111	nan	1	2	0	0	76.0	505.0	0	20	0.177156177156	1	50	COACHELLA  TICKETS! (2)  APRIL -, 
87	1	0	2	740.863181818	424.124166667	Two Weekend Two Coachella General Admission Passes with Two Shuttle Passes HURRY	1300.0	2018-04-10T08:42:45.000Z	2018-04-19T20:42:42.000Z	http://www.ebay.com/itm/Two-Weekend-Two-Coachella-General-Admission-Passes-Two-Shuttle-Passes-HURRY-/112927426951	nan	0	2	1	0	146.0	575.0	0	23	0.340326340326	1	50	Two  Coachella General Admission Passes with Two Shuttle Passes HURRY
88	1	0	2	740.863181818	424.124166667	Coachella 2018 Weekend 2 (APRIL 20-22) - 1 GA Wristbands in Original Box - 420	545.0	2018-04-12T03:48:12.000Z	2018-04-19T03:48:12.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-APRIL-20-22-1-GA-Wristbands-Original-Box-420-/123072548776	nan	0	1	0	0	116.0	545.0	0	21	0.270396270396	1	50	Coachella   (APRIL -) - 1 GA Wristbands in Original Box - 4
89	1	0	2	740.863181818	424.124166667	Coachella Weekend 2/ GA Ticket!  I HAVE A EXTRA TICKET!!	490.0	2018-04-12T07:42:40.000Z	2018-04-19T07:42:40.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-GA-Ticket-HAVE-EXTRA-TICKET-/273154877997	nan	1	1	0	0	61.0	490.0	0	19	0.142191142191	1	50	Coachella / GA Ticket!  I HAVE A EXTRA TICKET!!
90	1	0	2	740.863181818	424.124166667	Coachella weekend 2 tickets. GA +  Camping Passes	1000.0	2018-04-12T18:46:17.000Z	2018-04-19T18:46:17.000Z	http://www.ebay.com/itm/Coachella-weekend-2-tickets-GA-Camping-Passes-/222921366979	nan	0	1	0	1	458.0	887.0	0	35	1.0675990676	1	50	Coachella  tickets. GA +  Camping Passes
91	1	0	2	740.863181818	424.124166667	Coachella Weekend 2 Ticket + Shuttle Pass	455.0	2018-04-12T21:54:27.000Z	2018-04-19T21:54:27.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-Ticket-Shuttle-Pass-/302703179201	nan	1	1	1	0	-49.0	380.0	0	15	-0.114219114219	-1	50	Coachella  Ticket + Shuttle Pass
92	1	0	2	740.863181818	424.124166667	1 COACHELLA TICKET FOR WEEKEND 2 // GA	465.0	2018-04-13T06:22:56.000Z	2018-04-19T18:22:57.000Z	http://www.ebay.com/itm/1-COACHELLA-TICKET-WEEKEND-2-GA-/162995575170	nan	1	1	0	0	36.0	465.0	0	18	0.0839160839161	1	50	1 COACHELLA TICKET FOR  // GA
93	1	0	2	740.863181818	424.124166667	(2) Coachella 2018 Weekend 2 GA Tickets APR 20-22 With Shuttle Passes	950.0	2018-04-13T23:07:40.000Z	2018-04-19T22:25:23.000Z	http://www.ebay.com/itm/2-Coachella-2018-Weekend-2-GA-Tickets-APR-20-22-Shuttle-Passes-/183177799614	nan	1	2	1	0	-29.0	400.0	0	16	-0.0675990675991	-1	50	(2) Coachella   GA Tickets APR - With Shuttle Passes
94	1	0	2	740.863181818	424.124166667	Coachella 2018 Weekend 2 Wristband 1	500.0	2018-04-16T05:32:25.000Z	2018-04-19T05:32:25.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-Wristband-1-/123080971517	nan	1	1	0	0	71.0	500.0	0	20	0.165501165501	1	50	Coachella   Wristband 1
95	1	0	2	740.863181818	424.124166667	Two Coachella Weekend 2 GA Tickets + Shuttle Passes OVERNIGHT SHIPPING AVAILABLE	1099.99	2018-04-16T06:17:16.000Z	2018-04-19T06:17:16.000Z	http://www.ebay.com/itm/Two-Coachella-Weekend-2-GA-Tickets-Shuttle-Passes-OVERNIGHT-SHIPPING-AVAILABLE-/123081018105	nan	0	2	1	0	45.995	474.995	0	18	0.107214452214	1	50	Two Coachella  GA Tickets + Shuttle Passes OVERNIGHT SHIPPING AVAILABLE
96	1	0	2	740.863181818	424.124166667	TWO (2) COACHELLA 2018 WEEKEND 2 - GA WRISTBANDS	999.0	2018-04-16T10:17:26.000Z	2018-04-19T10:17:26.000Z	http://www.ebay.com/itm/TWO-2-COACHELLA-2018-WEEKEND-2-GA-WRISTBANDS-/183181417669	nan	0	2	0	0	70.5	499.5	0	19	0.164335664336	1	50	TWO (2) COACHELLA   - GA WRISTBANDS
97	1	0	2	740.863181818	424.124166667	Coachella Weekend 2 GA Passes	835.0	2018-04-16T18:40:25.000Z	2018-04-19T18:40:25.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-GA-Passes-/163002459534	(2) GA Wristbands	1	1	0	0	406.0	835.0	0	33	0.946386946387	1	50	Coachella  GA Passes
98	1	0	2	740.863181818	424.124166667	COACHELLA WEEKEND 2 - TWO GA WRISTBANDS PLUS SHUTTLE PASSES	715.0	2018-04-16T19:05:49.000Z	2018-04-19T06:49:25.000Z	http://www.ebay.com/itm/COACHELLA-WEEKEND-2-TWO-GA-WRISTBANDS-PLUS-SHUTTLE-PASSES-/202290472895	nan	1	2	1	0	-146.5	282.5	0	11	-0.341491841492	-1	50	COACHELLA  - TWO GA WRISTBANDS PLUS SHUTTLE PASSES
99	1	0	2	740.863181818	424.124166667	2 GA COACHELLA Weekend 2 tickets with Shuttle	1150.0	2018-04-16T19:27:25.000Z	2018-04-19T19:27:25.000Z	http://www.ebay.com/itm/2-GA-COACHELLA-Weekend-2-tickets-Shuttle-/112943746667	nan	0	2	1	0	71.0	500.0	0	20	0.165501165501	1	50	2 GA COACHELLA  tickets with Shuttle
100	1	0	2	740.863181818	424.124166667	1 COACHELLA 2018 Weekend 2 GA Pass Ticket Wristband April 20-22	445.0	2018-04-17T05:38:18.000Z	2018-04-19T17:38:18.000Z	http://www.ebay.com/itm/1-COACHELLA-2018-Weekend-2-GA-Pass-Ticket-Wristband-April-20-22-/263612124319	nan	1	1	0	0	16.0	445.0	0	17	0.037296037296	1	50	1 COACHELLA   GA Pass Ticket Wristband April -
101	1	0	2	740.863181818	424.124166667	COACHELLA 2018 (2) 3-DAY PASSES + CAR CAMPING PASS WEEKEND 2 - APR 20-22	999.0	2018-04-18T00:15:17.000Z	2018-04-19T00:15:17.000Z	http://www.ebay.com/itm/COACHELLA-2018-2-3-DAY-PASSES-CAR-CAMPING-PASS-WEEKEND-2-APR-20-22-/202291579180	nan	0	2	0	1	14.0	443.0	0	17	0.032634032634	1	50	COACHELLA  (2)  PASSES + CAR CAMPING PASS  - APR -
102	1	0	2	740.863181818	424.124166667	Coachella 2018 Weekend 2 GA Wristband (1) + (1) Car Camping  FREE NEXT DAY AIR	525.0	2018-04-18T01:18:42.000Z	2018-04-19T01:18:42.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-GA-Wristband-1-1-Car-Camping-FREE-NEXT-DAY-AIR-/232737922347	nan	1	1	0	1	-17.0	412.0	0	16	-0.039627039627	-1	50	Coachella   GA Wristband (1) + (1) Car Camping  FREE NEXT DAY AIR
103	1	0	2	740.863181818	424.124166667	Coachella Weekend 2 GA x2	875.0	2018-04-18T03:00:31.000Z	2018-04-19T03:00:31.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-GA-x2-/163004865809	nan	1	2	0	0	8.5	437.5	0	17	0.0198135198135	1	50	Coachella  GA x2
104	1	0	2	740.863181818	424.124166667	Two Coachella Weekend 2 GA passes with Shuttle Passes April 20-22nd	960.0	2018-04-18T05:46:31.000Z	2018-04-19T05:46:31.000Z	http://www.ebay.com/itm/Two-Coachella-Weekend-2-GA-passes-Shuttle-Passes-April-20-22nd-/263615449117	nan	1	2	1	0	-24.0	405.0	0	16	-0.0559440559441	-1	50	Two Coachella  GA passes with Shuttle Passes April -nd
105	1	0	2	740.863181818	424.124166667	SOLD OUT Coachella Weekend 2 Ticket + Shuttle Pass Beyonce	475.0	2018-04-18T19:51:13.000Z	2018-04-19T19:51:13.000Z	http://www.ebay.com/itm/SOLD-OUT-Coachella-Weekend-2-Ticket-Shuttle-Pass-Beyonce-/152988612163	nan	1	1	1	0	-29.0	400.0	0	16	-0.0675990675991	-1	50	SOLD OUT Coachella  Ticket + Shuttle Pass Beyonce
106	1	0	2	740.863181818	424.124166667	Coachella 2018 Weekend 2 - 2 GA Wristbands + Car Camping Pass	999.0	2018-04-18T22:34:03.000Z	2018-04-19T07:23:26.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-2-GA-Wristbands-Car-Camping-Pass-/163006209251	nan	1	2	0	1	14.0	443.0	0	17	0.032634032634	1	50	Coachella   - 2 GA Wristbands + Car Camping Pass
107	1	0	2	740.863181818	424.124166667	Coachella 2018, Weekend 2 - Two wristbands with shuttle passes	730.0	2018-04-18T23:13:38.000Z	2018-04-19T18:27:57.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-Two-wristbands-shuttle-passes-/173277192499	nan	1	2	1	0	-139.0	290.0	0	11	-0.324009324009	-1	50	Coachella ,  - Two wristbands with shuttle passes
108	1	0	2	740.863181818	424.124166667	Coachella Weekend 2 Wristband and Car Camping Pass 2018+ Next Day Delivery	475.0	2018-04-19T00:27:15.000Z	2018-04-19T01:24:48.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-Wristband-and-Car-Camping-Pass-2018-Next-Day-Delivery-/192514954534	Will deliver next day/same day can also sell separately	1	1	0	1	-67.0	362.0	0	14	-0.156177156177	-1	50	Coachella  Wristband and Car Camping Pass + Next Day Delivery
109	1	0	2	740.863181818	424.124166667	Coachella 2018 Weekend 2 GA Ticket w/ Shuttle Pass	400.0	2018-04-19T06:16:20.000Z	2018-04-19T14:53:31.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-GA-Ticket-w-Shuttle-Pass-/173277546895	nan	1	1	1	0	-104.0	325.0	0	13	-0.242424242424	-1	50	Coachella   GA Ticket w/ Shuttle Pass
110	1	0	2	740.863181818	424.124166667	Coachella Weekend 2 GA with Shuttle Pass (SAN DIEGO FREE LOCAL PICKUP ONLY)	475.0	2018-04-19T07:14:32.000Z	2018-04-19T16:19:25.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-GA-Shuttle-Pass-SAN-DIEGO-FREE-LOCAL-PICKUP-ONLY-/222931521510	nan	1	1	1	0	-29.0	400.0	0	16	-0.0675990675991	-1	50	Coachella  GA with Shuttle Pass (SAN DIEGO FREE LOCAL PICKUP ONLY)
111	1	0	2	740.863181818	424.124166667	TWO (2) weekend 2 Coachella Wristbands Plus (2) Shuttle Passes (will overnight)	750.0	2018-04-19T14:51:12.000Z	2018-04-19T15:00:51.000Z	http://www.ebay.com/itm/TWO-2-weekend-2-Coachella-Wristbands-Plus-2-Shuttle-Passes-will-overnight-/142763547393	nan	1	2	1	0	-129.0	300.0	0	12	-0.300699300699	-1	50	TWO (2)  Coachella Wristbands Plus (2) Shuttle Passes (will overnight)
112	1	0	2	740.863181818	424.124166667	Coachella Weekend 2 One Wristband + One Car Camping Pass 	504.98	2018-04-19T15:22:23.000Z	2018-04-19T15:36:31.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-One-Wristband-One-Car-Camping-Pass-/232739695653	nan	1	1	0	1	-37.02	391.98	0	15	-0.0862937062937	-1	50	Coachella  One Wristband + One Car Camping Pass 
113	1	0	2	740.863181818	424.124166667	coachella weekend 2 tickets	400.0	2018-04-19T21:48:27.000Z	2018-04-19T21:56:18.000Z	http://www.ebay.com/itm/coachella-weekend-2-tickets-/112950388410	nan	1	1	0	0	-29.0	400.0	0	16	-0.0675990675991	-1	50	coachella  tickets
114	1	1	2	3420.0	779.928571429	COACHELLA 2018 (1) VIP WEEKEND 2 ADMISSION WRISTBAND/TICKET ONLY APRIL 20-22.	910.0	2018-04-15T07:32:42.000Z	2018-04-19T21:35:56.000Z	http://www.ebay.com/itm/COACHELLA-2018-1-VIP-WEEKEND-2-ADMISSION-WRISTBAND-TICKET-ONLY-APRIL-20-22-/183178989450	nan	1	1	0	0	-89.0	910.0	0	36	-0.0890890890891	-1	50	COACHELLA  (1) VIP  ADMISSION WRISTBAND/TICKET ONLY APRIL -.
115	1	1	2	3420.0	779.928571429	COACHELLA WEEKEND 2  4-VIP WRISTBANDS & SHUTTLE PASSES	3495.0	2018-04-16T17:12:51.000Z	2018-04-19T05:12:52.000Z	http://www.ebay.com/itm/COACHELLA-WEEKEND-2-4-VIP-WRISTBANDS-SHUTTLE-PASSES-/323210626333	COACHELLA WEEKEND 2 4-VIP WRISTBANDS & SHUTTLE PASSES	0	1	1	0	2421.0	3420.0	0	136	2.42342342342	1	50	COACHELLA   4-VIP WRISTBANDS & SHUTTLE PASSES
116	1	1	2	3420.0	779.928571429	Coachella 2018 Weekend 2 • 2 VIP Wristbands for April 20 - 22	1400.0	2018-04-18T05:23:09.000Z	2018-04-19T20:07:13.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-2-VIP-Wristbands-April-20-22-/302708565774	nan	1	2	0	0	-299.0	700.0	0	28	-0.299299299299	-1	50	Coachella   • 2 VIP Wristbands for April  - 
117	1	1	2	3420.0	779.928571429	COACHELLA 2018 WEEKEND 2 VIP TICKET ($500, Half Original Price)	530.0	2018-04-18T18:23:24.000Z	2018-04-19T17:52:36.000Z	http://www.ebay.com/itm/COACHELLA-2018-WEEKEND-2-VIP-TICKET-500-Half-Original-Price-/123086439405	nan	1	1	0	0	-469.0	530.0	0	21	-0.469469469469	-1	50	COACHELLA   VIP TICKET ($500, Half Original Price)
118	1	1	2	3420.0	779.928571429	2X 2018 Coachella Music Festival Weekend 2 VIP Wristbands / Passes All 3 Days	1965.0	2018-04-18T19:52:18.000Z	2018-04-19T22:49:23.000Z	http://www.ebay.com/itm/2X-2018-Coachella-Music-Festival-Weekend-2-VIP-Wristbands-Passes-All-3-Days-/123086560790	nan	1	2	0	0	-16.5	982.5	0	39	-0.0165165165165	-1	50	2X  Coachella Music Festival  VIP Wristbands / Passes All 3 Days
119	1	1	2	3420.0	779.928571429	Coachella 2018 Weekend 2 VIP Ticket w/ Shuttle Pass	875.0	2018-04-18T23:24:16.000Z	2018-04-19T02:03:53.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-VIP-Ticket-w-Shuttle-Pass-/253570366204	Local Pick-Up Available	1	1	1	0	-199.0	800.0	0	32	-0.199199199199	-1	50	Coachella   VIP Ticket w/ Shuttle Pass
120	1	1	2	3420.0	779.928571429	Coachella 2018 Weekend 2 VIP Ticket w/ Shuttle Pass	825.0	2018-04-19T03:47:19.000Z	2018-04-19T04:16:08.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-VIP-Ticket-w-Shuttle-Pass-/253570661853	Local Pick-Up Available	1	1	1	0	-249.0	750.0	0	30	-0.249249249249	-1	50	Coachella   VIP Ticket w/ Shuttle Pass
121	1	1	2	3420.0	779.928571429	1 VIP Coachella 2018 Weekend 2 3-Day Ticket AND 1 Car Camping Pass 	900.0	2018-04-19T14:09:55.000Z	2018-04-19T15:23:44.000Z	http://www.ebay.com/itm/1-VIP-Coachella-2018-Weekend-2-3-Day-Ticket-AND-1-Car-Camping-Pass-/183186476762	VIP Ticket, Car Camping Pass and All Original Packaging	1	1	0	1	-212.0	787.0	0	31	-0.212212212212	-1	50	1 VIP Coachella    Ticket AND 1 Car Camping Pass 
122	2	0	2	532.298666667	488.427352941	2018 COACHELLA Weekend 2 April 20-22 (1) GA Wristband + (1) Car Camping Pass	1099.99	2018-03-19T06:14:17.000Z	2018-04-18T06:14:17.000Z	http://www.ebay.com/itm/2018-COACHELLA-Weekend-2-April-20-22-1-GA-Wristband-1-Car-Camping-Pass-/263558002561	nan	0	1	0	1	557.99	986.99	0	39	1.30067599068	1	41	 COACHELLA  April - (1) GA Wristband + (1) Car Camping Pass
123	2	0	2	532.298666667	488.427352941	Coachella Ticket 2018-Weekend 2	600.0	2018-03-19T15:57:12.000Z	2018-04-18T03:57:13.000Z	http://www.ebay.com/itm/Coachella-Ticket-2018-Weekend-2-/123030000484	nan	0	1	0	0	171.0	600.0	0	24	0.398601398601	1	41	Coachella Ticket -
124	2	0	2	532.298666667	488.427352941	Coachella Weekend 2 Ticket	435.0	2018-03-20T01:14:17.000Z	2018-04-18T11:26:44.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-Ticket-/222890796516	nan	1	1	0	0	6.0	435.0	0	17	0.013986013986	1	41	Coachella  Ticket
125	2	0	2	532.298666667	488.427352941	COACHELLA 2018 - Weekend 2 pass, with shuttle - April 20-22, 2018 - 3-Day Ticket	475.0	2018-03-25T17:28:14.000Z	2018-04-18T14:57:18.000Z	http://www.ebay.com/itm/COACHELLA-2018-Weekend-2-pass-shuttle-April-20-22-2018-3-Day-Ticket-/162964240123	nan	1	1	1	0	-29.0	400.0	0	16	-0.0675990675991	-1	41	COACHELLA  -  pass, with shuttle - April -,  -  Ticket
126	2	0	2	532.298666667	488.427352941	2018 Coachella Weekend 2 GA Pass With Two Shuttle Passes	500.0	2018-03-25T21:34:11.000Z	2018-04-18T18:36:20.000Z	http://www.ebay.com/itm/2018-Coachella-Weekend-2-GA-Pass-Two-Shuttle-Passes-/282899846531	nan	1	2	1	0	-254.0	175.0	0	7	-0.592074592075	-1	41	 Coachella  GA Pass With Two Shuttle Passes
127	2	0	2	532.298666667	488.427352941	Coachella Weekend Two GA - Two GA Passes!!! (Lot of 2)	898.0	2018-04-06T22:01:11.000Z	2018-04-18T01:16:47.000Z	http://www.ebay.com/itm/Coachella-Weekend-Two-GA-Two-GA-Passes-Lot-2-/162985101832	nan	1	2	0	0	20.0	449.0	0	17	0.04662004662	1	41	Coachella  GA - Two GA Passes!!! (Lot of 2)
128	2	0	2	532.298666667	488.427352941	Coachella 2018 - Weekend 2 - General Admission Wristband + Shuttle	599.0	2018-04-08T21:40:14.000Z	2018-04-18T21:40:14.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-General-Admission-Wristband-Shuttle-/152976276939	nan	0	1	1	0	95.0	524.0	0	20	0.221445221445	1	41	Coachella  -  - General Admission Wristband + Shuttle
129	2	0	2	532.298666667	488.427352941	Coachella Weekend 2 Tickets	1000.0	2018-04-09T03:55:44.000Z	2018-04-18T15:55:44.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-Tickets-/112924453805	$550 each	0	1	0	0	571.0	1000.0	0	40	1.331002331	1	41	Coachella  Tickets
130	2	0	2	532.298666667	488.427352941	TWO COACHELLA WEEKEND 2 (Tickets + Shuttle)	1000.0	2018-04-11T03:46:56.000Z	2018-04-18T03:46:56.000Z	http://www.ebay.com/itm/TWO-COACHELLA-WEEKEND-2-Tickets-Shuttle-/222919205369	nan	0	2	1	0	-4.0	425.0	0	17	-0.00932400932401	-1	41	TWO COACHELLA  (Tickets + Shuttle)
131	2	0	2	532.298666667	488.427352941	Coachella General Admission Weekend 2 	445.0	2018-04-11T15:25:14.000Z	2018-04-18T15:25:14.000Z	http://www.ebay.com/itm/Coachella-General-Admission-Weekend-2-/332617536936	nan	0	1	0	0	16.0	445.0	0	17	0.037296037296	1	41	Coachella General Admission  
132	2	0	2	532.298666667	488.427352941	Coachella 2018 Weekend 2 GA Tickets w/ Shuttle Pass	500.0	2018-04-11T17:14:04.000Z	2018-04-18T13:01:18.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-GA-Tickets-w-Shuttle-Pass-/192508223205	nan	1	1	1	0	-4.0	425.0	0	17	-0.00932400932401	-1	41	Coachella   GA Tickets w/ Shuttle Pass
133	2	0	2	532.298666667	488.427352941	(2) Coachella 2018 weekend 2 - 3 Days - GA tickets - 	900.0	2018-04-12T05:36:52.000Z	2018-04-18T21:48:10.000Z	http://www.ebay.com/itm/2-Coachella-2018-weekend-2-3-Days-GA-tickets-/253556469311	nan	1	2	0	0	21.0	450.0	0	18	0.048951048951	1	41	(2) Coachella   - 3 Days - GA tickets - 
134	2	0	2	532.298666667	488.427352941	ONE (1) Coachella 2018 Weekend 2 GA Wristband	355.0	2018-04-13T13:30:35.000Z	2018-04-18T01:30:36.000Z	http://www.ebay.com/itm/ONE-1-Coachella-2018-Weekend-2-GA-Wristband-/173268191939	nan	0	1	0	0	-74.0	355.0	0	14	-0.172494172494	-1	41	ONE (1) Coachella   GA Wristband
135	2	0	2	532.298666667	488.427352941	TWO Coachella Weekend 2 GA Tickets with TWO Shuttle Passes and FREE SHIPPING!	870.0	2018-04-13T14:16:56.000Z	2018-04-18T14:16:56.000Z	http://www.ebay.com/itm/TWO-Coachella-Weekend-2-GA-Tickets-TWO-Shuttle-Passes-and-FREE-SHIPPING-/112936178613	nan	1	2	1	0	-69.0	360.0	0	14	-0.160839160839	-1	41	TWO Coachella  GA Tickets with TWO Shuttle Passes and FREE SHIPPING!
